Branch,Product ID,Principal ID,Product,Qty,Total,%,Cost,Tax,Gross Profit
ALANO,PI000000004209,13060400005,RM AMBROXOL 30MG TAB,10,70,0.0%,52.5,7.5,10
ALANO,PI000000004211,13060400005,RM AMLODIPINE  5MG TAB,251,1694.25,0.0%,1319.33,0,374.92
ALANO,PI000000004210,13060400005,RM AMLODIPINE 10MG TAB,268,2613,0.0%,1971.77,0,641.23
ALANO,PI000000004214,13060400005,RM AMOXICILLIN 250MG CAP,4,22,0.0%,22,2.36,-2.36
ALANO,PI000000004215,13060400005,RM AMOXICILLIN 500MG CAP,157,1072.49,0.0%,1177.5,16.88,-121.89
ALANO,PI000000004254,13060400005,RM AMOXICLAV 625MG TAB,9,330.75,0.0%,330.75,35.44,-35.44
ALANO,PI01112013104,13060400005,RM APPETITE STIMULANT CAP,15,225,0.0%,225,24.11,-24.11
ALANO,PI000000004217,13060400005,RM ASCORBIC 500MG TAB,1032,2322,0.0%,2322,248.79,-248.79
ALANO,PI2017000066,13060400005,RM ASCORBIC ACID 100MG SYR 120ML,3,285,0.0%,285,30.54,-30.54
ALANO,PI000000004221,13060400005,RM ATORVASTATIN 10MG TAB,27,364.5,0.0%,471.91,0,-107.41
ALANO,PI000000004222,13060400005,RM ATORVASTATIN 20MG TAB,27,435.05,0.0%,399.32,0,35.73
ALANO,PI000000004223,13060400005,RM ATORVASTATIN 40MG TAB,15,352.5,0.0%,270,0,82.5
ALANO,PI000000004225,13060400005,RM CAPTOPRIL 25MG TAB,36,426.1,0.0%,308.52,0,117.58
ALANO,PI2019000000259,13060400005,RM CARBAMAZEPINE 200MG TAB,4,35.8,0.0%,60,0,-24.2
ALANO,PI201900000014,13060400005,RM CARBOCISTEINE 500MG CAP,26,175.5,0.0%,169,18.8,-12.3
ALANO,PI2017000065,13060400005,RM CELECOXIB 200MG TAB,40,800,0.0%,780,85.71,-65.71
ALANO,PI06252018444,13060400005,RM CETIRIZINE 5MG/5ML 60ML SYR,2,400,0.0%,400,42.86,-42.86
ALANO,PI20170000222,13060400005,RM CGF+MULTIVITAMINS SYR 120ML,2,220,0.0%,210,23.57,-13.57
ALANO,PI0101201805,13060400005,RM CLOXACILLIN 125MG SOL 60ML,2,300,0.0%,300,32.14,-32.14
ALANO,PI20170000317,13060400005,RM CO-AMOXICLAV 625MG  TAB,11,404.25,0.0%,404.25,43.32,-43.32
ALANO,PI201800000087,13060400005,RM COLCHICINE 500MCG TAB,100,350,0.0%,350,37.51,-37.51
ALANO,PI000000004257,13060400005,RM DICLOFENAC 50MG TAB,120,1920,0.0%,1920,205.71,-205.71
ALANO,PI2018000000213,13060400005,RM DICYCLOVERINE 10MG TAB,39,390,0.0%,390,41.79,-41.79
ALANO,PI20170000114,13060400005,RM DIPHENHYDRAMINE SYR 60ML,2,160,0.0%,160,17.14,-17.14
ALANO,PI201800000089,13060400005,RM FRUSEMA 40MG TAB,9,46.8,0.0%,46.8,0,0
ALANO,PI201800000090,13060400005,RM GLIBENCLAMIDE 5MG TAB,50,290,0.0%,290,0,0
ALANO,PI201800000091,13060400005,RM HYDROCORTISONE 10MG/G CRM 15GM,1,215,0.0%,214.99,23.04,-23.03
ALANO,PI2019000000336,13060400005,RM IBUPROFEN 200MG SG CAP,23,103.5,0.0%,103.5,11.08,-11.08
ALANO,PI2020000000222,13060400005,RM IRBESARTAN 150MG TAB,10,172,0.0%,137.6,0,34.4
ALANO,PI000000004278,13060400005,RM MEFENAMIC 500MG TAB,460,2760,0.0%,2756.76,277.73,-274.49
ALANO,PI000000004283,13060400005,RM METOPROLOL  50MG TAB,10,30,0.0%,30,0,0
ALANO,PI000000004287,13060400005,RM MONTELUKAST 10MG TAB,6,192,0.0%,168,20.57,3.43
ALANO,PI2018000000130,13060400005,RM MUPIROCIN 20MG/G OINT 5GM,2,450,0.0%,449.98,48.21,-48.19
ALANO,PI000000004288,13060400005,RM OMEPRAZOLE 20MG CAP,36,972,0.0%,972,104.14,-104.14
ALANO,PI2019000000334,13060400005,RM PREGABALIN 75MG CAP,4,120,0.0%,120,12.86,-12.86
ALANO,PI2018000000137,13060400005,RM ROSUVASTATIN 10MG FC TAB,15,420,0.0%,405,0,15
ALANO,PI2018000000129,13060400005,RM ROSUVASTATIN 20MD FC TAB,11,374,0.0%,354.75,0,19.25
ALANO,PI000000004305,13060400005,RM SIMVASTATIN 20MG TAB,17,272,0.0%,243.43,0,28.57
ALANO,PI000000004311,13060400005,RM TRIMETAZIDINE 35MG TAB,17,255,0.0%,255,27.32,-27.32
ALANO,PI000000004312,13060400005,RM VITAMIN B COMPLEX TAB,30,135,0.0%,135,14.46,-14.46
ALANO,PI2019000000130,13060400005,RM ZINC 20MG/5ML SYR 60ML,1,77,0.0%,77,8.25,-8.25
ALANO,PI20170000251,13060400005,RM ZINC-C 105MG/10MG SYR 120ML,3,318,0.0%,318,34.08,-34.08
ALANO,PI000000004352,13060400005,ROSWIN 20MG TAB,10,352,0.0%,419.02,0,-67.02
ALANO,PI2020000000198,13060400005,SALVEO 10MG FC TAB,6,306,0.0%,311.32,0,-5.32
ALANO,PI000000004569,13060400005,SIVEROL  50MG CAP,10,304,0.0%,289.13,32.57,-17.7
ALANO,PI000000004571,13060400005,SKELAN 220MG TAB,21,193.2,0.0%,183.54,20.7,-11.04
ALANO,PI000000004573,13060400005,SKELAN 550MG TAB,645,11932.5,0.1%,11576.26,1278.5,-922.26
ALANO,PI000000004593,13060400005,SOLMUX 100MG SYR  60ML,6,606,0.0%,573.96,64.92,-32.88
ALANO,PI000000004595,13060400005,SOLMUX 200MG SUSP  60ML,36,3812.4,0.0%,3630.24,408.5,-226.34
ALANO,PI000000004596,13060400005,SOLMUX 200MG SUSP 120ML,1,161,0.0%,153.24,17.25,-9.49
ALANO,PI000000004598,13060400005,SOLMUX 500MG CAP,1836,19278,0.1%,18159.58,2065.57,-947.15
ALANO,PI2018000000350,13060400005,SOLMUX ADV 500MG/5MG FC CPL,77,1020.25,0.0%,944.32,109.33,-33.4
ALANO,PI20210000001,13060400005,SOLMUX ADV 500MG/5MG FC CPL 7+1,23,2133.25,0.0%,1978,228.59,-73.34
ALANO,PI000000004600,13060400005,SOLMUX BRONCHO CAP,133,1629.25,0.0%,1556.98,174.58,-102.31
ALANO,PI000000004601,13060400005,SOLMUX BRONCHO R SUSP  60ML,5,663.5,0.0%,631.9,71.1,-39.5
ALANO,PI000000004603,13060400005,SOLMUX DROPS 15ML,15,1489.5,0.0%,1418.74,159.6,-88.84
ALANO,PI000000004604,13060400005,SOLMUX FRT SUSP 60ML,3,387,0.0%,369.15,41.46,-23.61
ALANO,PI000000004710,13060400005,SULFUR OINT 15GM UHP,3,218.25,0.0%,202.24,23.37,-7.36
ALANO,PI0106201307,13060400005,SUPRACID 650MG TAB 100'S,8,951.2,0.0%,7.12,101.92,842.16
ALANO,PI0112201502,13060400005,SURELAX 17G SAC,5,248.75,0.0%,236.35,26.65,-14.25
ALANO,PI000000004792,13060400005,TASCIT 10MEQ TAB,64,1152.1,0.0%,1104.28,12.83,34.99
ALANO,PI0111201657,13060400005,TASCIT 15MEQ TAB,85,2118.2,0.0%,2168.46,15.32,-65.58
ALANO,PI201900000044,13060400005,TEMPRAZIN 5MG/5ML SYR 60ML,1,211.9,0.0%,196.18,22.7,-6.98
ALANO,PI000000004856,13060400005,TERGECEF  DROP 10ML,3,892.5,0.0%,849.87,95.63,-53
ALANO,PI0000000051082,13060400005,TERGECEF OD 400MG CAP,5,919.25,0.0%,892.5,98.49,-71.74
ALANO,PI000000004891,13060400005,THERABLOC  25MG TAB,20,147,0.0%,135.44,0,11.56
ALANO,PI000000004892,13060400005,THERABLOC  50MG TAB,192,2006.4,0.0%,1885.02,0,121.38
ALANO,PI000000004893,13060400005,THERABLOC 100MG TAB,10,172.5,0.0%,159.56,0,12.94
ALANO,PI000000004906,13060400005,TIKI TIKI PLUS DROPS 15ML,56,2884,0.0%,2747.36,309.06,-172.42
ALANO,PI000000004907,13060400005,TIKI TIKI PLUS DROPS 30ML,18,1471.5,0.0%,1400.04,157.68,-86.22
ALANO,PI000000004908,13060400005,TIKI TIKI STAR SYR  60ML,19,1168.5,0.0%,1112.27,125.21,-68.98
ALANO,PI000000004909,13060400005,TIKI TIKI STAR SYR 120ML,9,1024.2,0.0%,975.51,109.73,-61.04
ALANO,PI000000005013,13060400005,TRIMYCIN H OINT 5GM,1,201,0.0%,191,21.54,-11.54
ALANO,PI000000005027,13060400005,TRIZOLE SUSP 30ML,1,191.95,0.0%,182.81,20.57,-11.43
ALANO,PI000000005028,13060400005,TRIZOLE SUSP 60ML,1,279.5,0.0%,266.1,29.95,-16.55
ALANO,PI000000005032,13060400005,TROMBOCIL 100MG TAB,30,1046.71,0.0%,1172.76,46.18,-172.23
ALANO,PI000000005042,13060400005,TUSERAN CAP 5+1,68,3400,0.0%,3207.56,364.3,-171.86
ALANO,PI000000005043,13060400005,TUSERAN FRT REF CAP,1364,13640,0.1%,12867.98,1461.43,-689.41
ALANO,PI20170000211,13060400005,TUSERAN NIGHT 12.5MG/12.5MG SYR 60ML,8,1000,0.0%,954.16,107.13,-61.29
ALANO,PI20170000391,13060400005,UHP FEVERTAB 500MG TAB,300,525,0.0%,495.27,56.27,-26.54
ALANO,PI000000005067,13060400005,ULTRAXIME  20MG DROP 10ML,2,525,0.0%,476.08,56.26,-7.34
ALANO,PI000000005068,13060400005,ULTRAXIME 100MG SUSP 30ML,1,626.75,0.0%,568.4,67.15,-8.8
ALANO,PI0101201742,13060400005,URINORM 40MG TAB,176,4645.11,0.0%,4981.09,354.42,-690.4
ALANO,PI000000005120,13060400005,VANEULAR TAB,30,573,0.0%,545.52,61.38,-33.9
ALANO,PI000000005125,13060400005,VASCOR 10MG TAB,10,256,0.0%,308.32,27.43,-79.75
ALANO,PI000000005165,13060400005,VERSANT XR  5MG TAB,26,416.64,0.0%,416.21,0,0.43
ALANO,PI0101201727,13060400005,VERSANT XR 10MG TAB,4,120,0.0%,109.04,0,10.96
ALANO,PI000000005174,13060400005,VESTAR 35MG TAB,145,2410.11,0.0%,3120.2,47.81,-757.9
ALANO,PI000000005230,13060400005,VITAMIN B1 6 12 TAB PHAREX,1512,6761.57,0.1%,6804,713.1,-755.53
ALANO,PI000000005232,13060400005,VITAMIN E 400IU CAP PHAREX,32,272,0.0%,272,29.14,-29.14
ALANO,PI000000005420,13060400005,ZEGEN 500MG TAB,5,345,0.0%,335,36.96,-26.96
ALANO,PI000000005429,13060400005,ZENITH 200MG/5ML SOL 20ML,1,564.75,0.0%,512.22,60.51,-7.98
STA CATALINA,PI000000000139,13060400005,ALAXAN FR CAP,253,1986.05,0.0%,1907.62,212.79,-134.36
STA CATALINA,PI2019000000337,13060400005,ALAXAN FR CAP 5+1,39,1530.75,0.0%,1485.04,164.05,-118.34
STA CATALINA,PI000000000170,13060400005,ALGESIA 37.5MG/325MG TAB,32,1454.28,0.0%,1476.22,109.07,-131.01
STA CATALINA,PI2018000000348,13060400005,ALGINA ORAL SUSP SACHET 10ML,3,77.25,0.0%,70.05,8.28,-1.08
STA CATALINA,PI000000000173,13060400005,ALLERKID DROP 10ML,10,1550,0.0%,1491.1,166.1,-107.2
STA CATALINA,PI000000000174,13060400005,ALLERKID SYR 30ML,14,1987.3,0.0%,1911,212.94,-136.64
STA CATALINA,PI000000000175,13060400005,ALLERKID SYR 60ML,11,2832.5,0.0%,2696.75,303.49,-167.74
STA CATALINA,PI000000000176,13060400005,ALLERTA 10MG TAB,59,1293.68,0.0%,1239.99,133.5,-79.81
STA CATALINA,PI0000000051083,13060400005,ALLERZET 5MG TAB,18,394.2,0.0%,374.15,42.23,-22.18
STA CATALINA,PI000000000181,13060400005,ALLERZET SYR 30ML,1,145.75,0.0%,132.15,15.62,-2.02
STA CATALINA,PI000000000182,13060400005,ALLERZET SYR 60ML,4,917,0.0%,852.18,98.25,-33.43
STA CATALINA,PI000000000191,13060400005,ALNIX 10MG TAB,65,1878.5,0.0%,1788.84,201.25,-111.59
STA CATALINA,PI000000000192,13060400005,ALNIX 2.5MG DRP 10ML,3,561,0.0%,532.74,60.12,-31.86
STA CATALINA,PI000000000193,13060400005,ALNIX 5MG SYR 30ML,1,162,0.0%,154.43,17.36,-9.79
STA CATALINA,PI000000000194,13060400005,ALNIX 5MG SYR 60ML,4,1060,0.0%,1019.36,113.57,-72.93
STA CATALINA,PI000000000195,13060400005,ALNIX PLUS SYR 60ML,1,293,0.0%,278.48,31.39,-16.87
STA CATALINA,PI000000000196,13060400005,ALNIX PLUS TAB,5,109,0.0%,103.75,11.68,-6.43
STA CATALINA,PI0103201510,13060400005,AMLIFE 100MG/ 5MG TAB,24,577.53,0.0%,636.76,0,-59.23
STA CATALINA,PI0101202195,13060400005,AMLIFE 100MG/10MG TAB,55,1417,0.0%,1702.54,0,-285.54
STA CATALINA,PI0101202194,13060400005,AMLIFE 50MG/5MG TAB,124,2648.18,0.0%,2741.66,0,-93.48
STA CATALINA,PI000000000283,13060400005,AMOCLAV  312/5ML SUSP 60ML,6,1453.5,0.0%,1383.59,155.75,-85.84
STA CATALINA,PI000000000290,13060400005,AMOCLAV 457MG SUSP 35ML,1,261.9,0.0%,242.08,28.06,-8.24
STA CATALINA,PI000000000291,13060400005,AMOCLAV 457MG SUSP 70ML,1,418.75,0.0%,446.58,0,-27.83
STA CATALINA,PI01122013009,13060400005,AMPIMAX  750MG TAB,8,569.14,0.0%,632.42,35.57,-98.85
STA CATALINA,PI000000000332,13060400005,AMVASC BE  5MG TAB,48,768.08,0.0%,878.63,0,-110.55
STA CATALINA,PI000000000333,13060400005,AMVASC BE 10MG TAB,22,612.5,0.0%,627.96,0,-15.46
STA CATALINA,PI000000000334,13060400005,AMVASC PLUS 10MG/12.5MG TAB,3,92.25,0.0%,83.7,0,8.55
STA CATALINA,PI000000000387,13060400005,APPEBON KID SYR  60ML,6,627,0.0%,597,67.19,-37.19
STA CATALINA,PI000000000388,13060400005,APPEBON KID SYR 120ML,3,527.85,0.0%,502.75,56.55,-31.45
STA CATALINA,PI000000000390,13060400005,APPEBON W/FE CAP,20,400,0.0%,381.2,42.86,-24.06
STA CATALINA,PI000000000455,13060400005,ASMALIN 2.5 PULMO NEB,68,1581,0.0%,1572.7,128.41,-120.11
STA CATALINA,PI000000000456,13060400005,ASMALIN 2MG SYR 60ML,3,348.75,0.0%,321.14,37.38,-9.77
STA CATALINA,PI000000000463,13060400005,ASPILETS 80MG TAB,339,1169.55,0.0%,1050.8,125.32,-6.57
STA CATALINA,PI000000000464,13060400005,ASPILETS EC 80MG TAB,70,211.93,0.0%,217,14.79,-19.86
STA CATALINA,PI000000000470,13060400005,ATEPROS 5MG TAB,10,435,0.0%,579.35,0,-144.35
STA CATALINA,PI000000000516,13060400005,AVAMAX 20MG TAB,50,1420.8,0.0%,1407.06,0,13.74
STA CATALINA,PI000000000517,13060400005,AVAMAX 40MG TAB,34,1217.2,0.0%,1159.62,0,57.58
STA CATALINA,PI0101202142,13060400005,AVAMAX 80MG TAB,26,880.68,0.0%,886.6,0,-5.92
STA CATALINA,PI000000000663,13060400005,BIOFLU REF TAB,837,6265.55,0.0%,5967.81,671.31,-373.57
STA CATALINA,PI202000000081,13060400005,BIOFLU REF TAB 7+1 PROMO,66,3465,0.0%,3296.06,371.33,-202.39
STA CATALINA,PI0107201303,13060400005,BIOFLU SUSP 60ML,5,594.5,0.0%,566.02,63.7,-35.22
STA CATALINA,PI000000000669,13060400005,BIOGESIC 100MG DROP 15ML,16,1100,0.0%,1047.82,117.89,-65.71
STA CATALINA,PI000000000665,13060400005,BIOGESIC 120MG ORAN 60ML,31,2497.07,0.0%,2400.64,261.3,-164.87
STA CATALINA,PI000000000664,13060400005,BIOGESIC 120MG STRAW 60ML,4,325.2,0.0%,309.76,34.84,-19.4
STA CATALINA,PI000000000667,13060400005,BIOGESIC 250MG ORAN 60ML,17,2174.3,0.0%,2069.58,232.92,-128.2
STA CATALINA,PI000000000666,13060400005,BIOGESIC 250MG STRAW 60ML,4,511.6,0.0%,486.96,54.8,-30.16
STA CATALINA,PI0103201501,13060400005,BIOGESIC 500MG CAPLET,3475,12835.14,0.1%,12423.3,1372.38,-960.54
STA CATALINA,PI20170000350,13060400005,BIOGESIC 500MG CAPLET 8+2,200,5920,0.0%,5712,0,208
STA CATALINA,PI2020000000117,13060400005,BIOGESIC ON THE GO PACK 20'S,2,198,0.0%,188.64,21.22,-11.86
STA CATALINA,PI000000000787,13060400005,CALCIUMADE TAB,167,1559.36,0.0%,1520.47,159.81,-120.92
STA CATALINA,PI000000000808,13060400005,CANDEZ  8MG TAB,25,458.85,0.0%,452.8,0,6.05
STA CATALINA,PI000000000810,13060400005,CANDEZ PLUS 16MG/12.5MG TAB,19,518.32,0.0%,587.23,0,-68.91
STA CATALINA,PI000000000851,13060400005,CARDIOSEL  50MG TAB,145,616.25,0.0%,567.37,0,48.88
STA CATALINA,PI000000000873,13060400005,CARVID  6.25MG TAB,87,786.5,0.0%,911.29,0,-124.79
STA CATALINA,PI000000000872,13060400005,CARVID 25MG TAB,29,532.15,0.0%,506.28,0,25.87
STA CATALINA,PI000000000888,13060400005,CEELIN 100MG SYR  60ML,8,540,0.0%,504,57.84,-21.84
STA CATALINA,PI000000000890,13060400005,CEELIN 100MG SYR 120ML,11,1342,0.0%,1276.86,143.77,-78.63
STA CATALINA,PI000000000892,13060400005,CEELIN 100MG SYR 250ML,5,1141.25,0.0%,1086.7,122.3,-67.75
STA CATALINA,PI000000000894,13060400005,CEELIN 100MG SYR 500ML,1,412.95,0.0%,393.27,44.24,-24.56
STA CATALINA,PI000000000896,13060400005,CEELIN CHEWABLE TAB 30'S,6,871.5,0.0%,829.92,93.38,-51.8
STA CATALINA,PI000000000895,13060400005,CEELIN CHEWABLE TAB 60'S,1,265.95,0.0%,4.22,28.49,233.24
STA CATALINA,PI000000000897,13060400005,CEELIN DROP 15ML,2,144.5,0.0%,137.5,15.48,-8.48
STA CATALINA,PI000000000898,13060400005,CEELIN DROP 30ML,14,1819.3,0.0%,1732.78,194.9,-108.38
STA CATALINA,PI000000005684,13060400005,CEELIN PLUS  30ML,7,1053.5,0.0%,1003.1,112.91,-62.51
STA CATALINA,PI000000000901,13060400005,CEELIN PLUS  60ML,7,556.5,0.0%,520.03,59.64,-23.17
STA CATALINA,PI000000000903,13060400005,CEELIN PLUS 120ML,20,2935,0.0%,2796,314.46,-175.46
STA CATALINA,PI000000000904,13060400005,CEELIN PLUS 250ML,18,5013,0.0%,4682.7,537.12,-206.82
STA CATALINA,PI0103201602,13060400005,CEELIN PLUS CHEWTAB,580,3451,0.0%,3282.8,369.8,-201.6
STA CATALINA,PI0106201306,13060400005,CEETAB 500MG TAB 100'S,5,1140.7,0.0%,10.85,122.2,1007.65
STA CATALINA,PI01122013062,13060400005,CEETAB DAILY TAB,266,598.5,0.0%,577.98,64.13,-43.61
STA CATALINA,PI000000000930,13060400005,CEFALIN  250MG CAP,21,559.65,0.0%,532.98,59.96,-33.29
STA CATALINA,PI000000000931,13060400005,CEFALIN  500MG CAP,10,463.37,0.0%,454.23,46,-36.86
STA CATALINA,PI000000000932,13060400005,CEFALIN 100MG DROP 10ML,1,144.75,0.0%,131.17,15.51,-1.93
STA CATALINA,PI000000000935,13060400005,CEFALIN 250MG SUSP 60ML,2,551.2,0.0%,499.88,59.06,-7.74
STA CATALINA,PI000000000975,13060400005,CELETEQUE ALC FREE TONER 65ML,1,77,0.0%,73,0,4
STA CATALINA,PI000000000977,13060400005,CELETEQUE HYDR FM LIQ  50ML,1,140,0.0%,130.44,15,-5.44
STA CATALINA,PI000000001092,13060400005,CHOLINERV   500MG TAB,11,652.45,0.0%,735.7,37.63,-120.88
STA CATALINA,PI000000001089,13060400005,CHOLINERV 100MG DRP 15ML,2,341.43,0.0%,455.08,0,-113.65
STA CATALINA,PI000000001232,13060400005,CLONIPRES  75MCG TAB,20,435,0.0%,412.6,0,22.4
STA CATALINA,PI000000001233,13060400005,CLONIPRES 150MCG TAB,14,453.12,0.0%,471.4,0,-18.28
STA CATALINA,PI000000001337,13060400005,COMBIZAR  50MG/12.5MG TAB,6,145.8,0.0%,138.76,0,7.04
STA CATALINA,PI000000001352,13060400005,CONZACE CAP,862,10769.02,0.1%,10253.55,1153.84,-638.37
STA CATALINA,PI20170000469,13060400005,CONZACE CAP 9+1 PRO,28,3150,0.0%,2997.4,337.47,-184.87
STA CATALINA,PI2019000000361,13060400005,CONZACE CAP BUY 30CAPS+1 GROOMING KIT,3,1125,0.0%,1070.55,120.54,-66.09
STA CATALINA,PI000000001414,13060400005,COXID 200MG CAP,34,1146.14,0.0%,1146.14,106.5,-106.5
STA CATALINA,PI01012014003,13060400005,COXID 400MG CAP,4,218,0.0%,207.45,23.36,-12.81
STA CATALINA,PI000000001456,13060400005,DAZOMET 500MG TAB,95,1995,0.0%,1809.99,213.75,-28.74
STA CATALINA,PI000000001457,13060400005,DAZOMET 500MG VL 100ML,2,513,0.0%,456.24,54.96,1.8
STA CATALINA,PI000000001460,13060400005,DECILONE 4MG FRT TAB,256,7551.6,0.1%,7420.83,743.91,-613.14
STA CATALINA,PI000000001461,13060400005,DECILONE 500MCG  PLAIN TAB,4,35,0.0%,33.26,3.75,-2.01
STA CATALINA,PI01122013005,13060400005,DECOLGEN FRT TAB,267,1588.65,0.0%,1511.21,170.26,-92.82
STA CATALINA,PI0110201532,13060400005,DECOLGEN FRT TAB 5+1,27,803.25,0.0%,764.94,86.1,-47.79
STA CATALINA,PI000000001467,13060400005,DECOLGEN NO-DROWSE TAB,44,294.8,0.0%,280.72,31.6,-17.52
STA CATALINA,PI000000001471,13060400005,DECOLSIN CAP REF,40,440,0.0%,423.2,47.15,-30.35
STA CATALINA,PI000000001472,13060400005,DECOLSIN SUSP REF  60ML,2,211.8,0.0%,201.66,22.7,-12.56
STA CATALINA,PI0101201699,13060400005,DERMALIN WFIELD OINT 30GM UHP,2,239,0.0%,217.86,25.6,-4.46
STA CATALINA,PI000000001522,13060400005,DIATABS CAP,327,2394.43,0.0%,2338.17,249.76,-193.5
STA CATALINA,PI0111201656,13060400005,DIOXEL 450MG/50MG  TAB,14,483,0.0%,457.64,51.75,-26.39
STA CATALINA,PI000000001610,13060400005,DISUDRIN O DROP 10ML,30,3387,0.0%,3224.41,362.93,-200.34
STA CATALINA,PI000000001611,13060400005,DISUDRIN O SYR  60ML,20,2300,0.0%,2190.44,246.4,-136.84
STA CATALINA,PI000000001612,13060400005,DISUDRIN O SYR 120ML,9,1554.75,0.0%,1480.77,166.59,-92.61
STA CATALINA,PI000000001621,13060400005,DIZITAB 25MG CHEWABLE TAB,2,21,0.0%,18.87,2.25,-0.12
STA CATALINA,PI000000001625,13060400005,DOLAN FP 100MG 60ML,12,1093.2,0.0%,1041.36,117.12,-65.28
STA CATALINA,PI000000001626,13060400005,DOLAN FP 100MG/2.5ML DROP 15ML,1,84.5,0.0%,80.34,9.05,-4.89
STA CATALINA,PI000000001627,13060400005,DOLAN FP FRT 200MG 60ML,16,2313.6,0.0%,2098.8,247.88,-33.08
STA CATALINA,PI000000001633,13060400005,DOLFENAL 250MG TAB,235,3760,0.0%,3410.15,402.81,-52.96
STA CATALINA,PI000000001634,13060400005,DOLFENAL 500MG TAB,48,1383.64,0.0%,1341.12,141.5,-98.98
STA CATALINA,PI000000001650,13060400005,DOXIN 100MG CAP,8,748,0.0%,706.08,80.14,-38.22
STA CATALINA,PI000000001655,13060400005,DRENEX .75MG TAB,5,73,0.0%,69.5,7.82,-4.32
STA CATALINA,PI000000001656,13060400005,DRENEX 3MG TAB,66,1881,0.0%,1790.04,201.54,-110.58
STA CATALINA,PI000000001667,13060400005,DUAVENT PULMONEB 500MCG,42,1671.6,0.0%,1591.72,179.08,-99.2
STA CATALINA,PI000000001691,13060400005,E ZINC 27.5MG DROP 15ML,2,188.7,0.0%,179.72,20.22,-11.24
STA CATALINA,PI000000001692,13060400005,E ZINC 55MG SYR 60ML,9,909,0.0%,861.66,97.38,-50.04
STA CATALINA,PI000000001701,13060400005,ECZACORT 1% CRM 10GM,5,1498,0.0%,1358.67,160.5,-21.17
STA CATALINA,PI0107201343,13060400005,ENERVON ACTIV CAP,16,212,0.0%,199.82,22.72,-10.54
STA CATALINA,PI000000001758,13060400005,ENERVON C FLEX TAB,687,4420.87,0.0%,4234.68,473.69,-287.5
STA CATALINA,PI000000001760,13060400005,ENERVON C PLUS SYR 120ML,1,143.5,0.0%,136.48,15.38,-8.36
STA CATALINA,PI000000001761,13060400005,ENERVON C PLUS SYR 250ML,4,1000,0.0%,940.72,107.16,-47.88
STA CATALINA,PI000000001763,13060400005,ENERVON C TAB 30'S,5,972.5,0.0%,925.3,104.2,-57
STA CATALINA,PI2021000000204,13060400005,ENERVON C TAB 30'S + ARGENTINA CBEEF 150GM,9,1750.5,0.0%,1665.54,187.56,-102.6
STA CATALINA,PI2021000000239,13060400005,ENERVON C TAB SUGARFREE FC TAB 30'S,1,194.5,0.0%,185.06,20.84,-11.4
STA CATALINA,PI000000001831,13060400005,ERYTHROMYCIN  500MG TAB PHAREX,3,48,0.0%,48,5.14,-5.14
STA CATALINA,PI202100000055,13060400005,EXFLEM 600MG EFFVSCNT TAB 10'S,3,1050,0.0%,1001.68,112.5,-64.18
STA CATALINA,PI0101202193,13060400005,EXFLEM 600MG GRAN SACHET,31,1039.88,0.0%,1091.2,83.14,-134.46
STA CATALINA,PI000000001888,13060400005,EXIGO 16MG TAB,23,1040.75,0.0%,991.38,111.52,-62.15
STA CATALINA,PI0106201531,13060400005,EXIGO 24MG TAB,22,1291.07,0.0%,1259.7,129.11,-97.74
STA CATALINA,PI000000001893,13060400005,EXPEL 15MG SYR 60ML,27,3126.83,0.0%,2713.5,335.04,78.29
STA CATALINA,PI000000001891,13060400005,EXPEL 6MG DROPS 15ML,17,1793.5,0.0%,1550.59,192.12,50.79
STA CATALINA,PI0103201516,13060400005,EXPEL OD 75MG CAP,1,20.75,0.0%,19.55,2.22,-1.02
STA CATALINA,PI000000001896,13060400005,EXULTEN 50MG TAB,4,188.9,0.0%,204.44,0,-15.54
STA CATALINA,PI000000001930,13060400005,FENOFLEX 160MG CAP,5,171.58,0.0%,177.52,0,-5.94
STA CATALINA,PI000000001934,13060400005,FERLIN DROP 15ML,5,612.5,0.0%,530.2,65.64,16.66
STA CATALINA,PI000000001935,13060400005,FERLIN SYR 120ML,4,1241.01,0.0%,1140.86,132.98,-32.83
STA CATALINA,PI000000001986,13060400005,FLOXEL  500MG TAB,3,643.5,0.0%,612.75,68.95,-38.2
STA CATALINA,PI000000001987,13060400005,FLOXEL  750MG TAB,7,1402.5,0.0%,1869.91,0,-467.41
STA CATALINA,PI000000002029,13060400005,FORTIFER FA ROTACAP,27,398.25,0.0%,377.74,42.66,-22.15
STA CATALINA,PI2021000000187,13060400005,FORTIMA 22IU/500MG/10MG FC TAB,8,96,0.0%,90.91,10.28,-5.19
STA CATALINA,PI0101201744,13060400005,FUNXION  50MG CAP,14,318.5,0.0%,303.1,34.13,-18.73
STA CATALINA,PI000000002157,13060400005,GLUBITOR 30MG OD TAB,5,44.25,0.0%,40,0,4.25
STA CATALINA,PI20170000214,13060400005,GLUCOBEST VAN PDR 400GM,1,885,0.0%,867.92,94.82,-77.74
STA CATALINA,PI000000002190,13060400005,GLUMET  500MG TAB,127,1174.75,0.0%,1097.38,0,77.37
STA CATALINA,PI01012014004,13060400005,GLUMET  850MG TAB,30,305.2,0.0%,310.8,0,-5.6
STA CATALINA,PI000000002191,13060400005,GLUMET 1000MG TAB,5,60,0.0%,57.15,0,2.85
