Product ID,Name,UOM,UOM VALUE,Alternate Code,Principal ID,Principal Name
PI2018000000129,RM ROSUVASTATIN 20MD FC TAB,TAB,30,157380,13060400005,Unilab
PI000000004301,RM SALBUTAMOL 2MG SYR 60ML,PCS,0,,13060400005,Unilab
PI000000004302,RM SALBUTAMOL 2MG TAB,TAB,100,,13060400005,Unilab
PI000000004303,RM SILDENAFIL  50MG TAB,PCS,4,,13060400005,Unilab
PI000000004304,RM SILDENAFIL 100MG TAB,PCS,0,,13060400005,Unilab
PI000000004305,RM SIMVASTATIN 20MG TAB,TAB,100,700008,13060400005,Unilab
PI000000004306,RM SIMVASTATIN 40MG TAB,TAB,100,700009,13060400005,Unilab
PI20170000250,RM SODIUM ASCORBATE 568.18MG CAP,CAP,100,,13060400005,Unilab
PI201800000092,RM TERAZOSIN HCl 2MG TAB,TAB,30,157002,13060400005,Unilab
PI201800000084,RM TERAZOSIN HCl 5MG TAB,TAB,30,157003,13060400005,Unilab
PI201800000085,RM TERBINAFINE HCL 10MG/G CRM 15GM,PCS,1,157423,13060400005,Unilab
PI000000004307,RM TERBUTALIN 1.5MG SYR 60ML,PCS,0,,13060400005,Unilab
PI000000004308,RM TERBUTALIN SO4 2.5MG TAB,PCS,0,,13060400005,Unilab
PI000000004309,RM TETRACYCLINE 250MG CAP,PCS,0,,13060400005,Unilab
PI000000004310,RM TETRACYCLINE 500MG CAP,PCS,0,,13060400005,Unilab
PI2020000000116,RM TOLNAFTATE 10MG/G OINT 15GM,PCS,1,700270,13060400005,Unilab
PI2021000000245,RM TRAMA+PARA 37.5MG/325MG FC TAB,TAB,100,700636,13060400005,Unilab
PI000000004311,RM TRIMETAZIDINE 35MG TAB,TAB,60,154127,13060400005,Unilab
PI2020000000224,RM VALSARTAN 160MG FC TAB,TAB,30,700516,13060400005,Unilab
PI2020000000225,RM VALSARTAN 80MG  FC TAB,TAB,30,700514,13060400005,Unilab
PI0101201760,RM VERAPAMIL 240MG TAB,PCS,100,155895,13060400005,Unilab
PI000000004312,RM VITAMIN B COMPLEX TAB,TAB,100,156369,13060400005,Unilab
PI20170000118,RM WARMING OIL 60ML,PCS,1,,13060400005,Unilab
PI2019000000129,RM ZINC 10MG/ML DROP 15ML,PCS,1,700158,13060400005,Unilab
PI2019000000130,RM ZINC 20MG/5ML SYR 60ML,PCS,1,700159,13060400005,Unilab
PI20170000251,RM ZINC-C 105MG/10MG SYR 120ML,PCS,1,,13060400005,Unilab
PI2018000000321,RM ZINC-C 120ML + RM CGF 120ML PRO,PCS,1,700202,13060400005,Unilab
PI0105201602,ROSWIN  5MG TAB,TAB,30,153408,13060400005,Unilab
PI0105201602-S15,ROSWIN  5MG TAB 15'S,PCK,1,,13060400005,Unilab
PI0105201602-S30,ROSWIN  5MG TAB 30'S,PCK,1,,13060400005,Unilab
PI000000004351,ROSWIN 10MG TAB,TAB,30,155836,13060400005,Unilab
PI000000004351-S15,ROSWIN 10MG TAB  15'S,PCK,1,,13060400005,Unilab
PI000000004351-S30,ROSWIN 10MG TAB  30'S,PCK,1,,13060400005,Unilab
PI000000004352,ROSWIN 20MG TAB,TAB,30,154856,13060400005,Unilab
PI000000004352-S15,ROSWIN 20MG TAB  15'S,PCK,1,,13060400005,Unilab
PI000000004352-S30,ROSWIN 20MG TAB  30'S,PCK,1,,13060400005,Unilab
PI000000004371,RYTHMA 150MG/3ML AMP,PCS,6,156471,13060400005,Unilab
PI000000004372,RYTHMA 200MG TAB,TAB,30,153987,13060400005,Unilab
PI000000004372-S15,RYTHMA 200MG TAB 15'S,PCK,1,,13060400005,Unilab
PI000000004372-S30,RYTHMA 200MG TAB 30'S,PCK,1,,13060400005,Unilab
PI2020000000198,SALVEO 10MG FC TAB,TAB,28,157611,13060400005,Unilab
PI0111201648,SEEBRI  50MCG BREEZHALER,PCS,1,,13060400005,Unilab
PI20170000435,SEEBRI BREEZHALER 50 MCG. CAP,CAP,0,,13060400005,Unilab
PI20170000438,SIMVASTATIN 20MG TAB (PHAREX) 15'S COMP,PCK,5,600110,13060400005,Unilab
PI201900000077,SIMVASTATIN 20MG TAB PHAREX,TAB,30,600107,13060400005,Unilab
PI000000004569,SIVEROL  50MG CAP,CAP,100,114106,13060400005,Unilab
PI000000004570,SIVEROL 100MG AMP 2ML,PCS,1,152776,13060400005,Unilab
PI000000004568,SIVEROL 50MG AMP 1ML,PCS,1,152775,13060400005,Unilab
PI000000004571,SKELAN 220MG TAB,PCS,0,,13060400005,Unilab
PI000000004572,SKELAN 220MG TAB 4'S,PCS,0,,13060400005,Unilab
PI2019000000199,SKELAN 220MG TAB 8+1,PCK,0,,13060400005,Unilab
PI000000004573,SKELAN 550MG TAB,PCS,100,155637,13060400005,Unilab
PI01082013302,SKELAN JOINT-MAX 1500MG,PCS,0,,13060400005,Unilab
PI000000004574,SKELAN PROTECT 275MG/10MG TAB,PCS,0,,13060400005,Unilab
PI2018000000314,SKINPRO AFTER-SUN SOOTHING GEL 100ML,PCS,1,159008,13060400005,Unilab
PI2018000000313,SKINPRO ANTI-CHAFE CRM 100ML,PCS,1,159007,13060400005,Unilab
PI2021000000395,SODIUM ASCORBATE 568.18MG CAP 14+1 PHAREX,PCK,12,600340,13060400005,Unilab
PI2020000000210,SODIUM ASCORBATE 568.18MG CAP PHAREX,CAP,100,600263,13060400005,Unilab
PI2020000000211,SODIUM ASCORBATE 568.18MG CAP PHAREX 30'S,PCK,1,600264,13060400005,Unilab
PI000000004584,SODIUM BI 325 TAB UHP,PCS,0,,13060400005,Unilab
PI000000004593,SOLMUX 100MG SYR  60ML,PCS,1,152351,13060400005,Unilab
PI000000004594,SOLMUX 200MG CHEW TAB,TAB,0,,13060400005,Unilab
PI000000004595,SOLMUX 200MG SUSP  60ML,PCS,1,151970-4807788519702,13060400005,Unilab
PI000000004595-PRO,SOLMUX 200MG SUSP  60ML SAVE P10.00,PCS,1,,13060400005,Unilab
PI000000004596,SOLMUX 200MG SUSP 120ML,PCS,1,151971-4807788519719,13060400005,Unilab
PI000000004596PRO,SOLMUX 200MG SUSP 120ML SAVE P20.00,PCS,0,,13060400005,Unilab
PI000000004598,SOLMUX 500MG CAP,CAP,100,140264,13060400005,Unilab
PI000000004598-PRO,SOLMUX 500MG CAP 20'S PRO,PCK,1,,13060400005,Unilab
PI0111201501,SOLMUX 500MG CAP 4'S,CAP,1,,13060400005,Unilab
PI000000004597,SOLMUX 500MG CAP 5+1,PCK,20,,13060400005,Unilab
PI000000004598-P1,SOLMUX 500MG CAP 7+3,CAP,20,,13060400005,Unilab
PI2020000000212,SOLMUX 500MG CAP 8+2,PCK,1,,13060400005,Unilab
PI000000004599,SOLMUX 500MG CHEW TAB,PCS,0,,13060400005,Unilab
PI2018000000350,SOLMUX ADV 500MG/5MG FC CPL,TAB,100,156419,13060400005,Unilab
PI20210000001,SOLMUX ADV 500MG/5MG FC CPL 7+1,PCK,20,169025,13060400005,Unilab
PI000000004600,SOLMUX BRONCHO CAP,CAP,100,155738,13060400005,Unilab
PI000000004601,SOLMUX BRONCHO R SUSP  60ML,PCS,1,155763,13060400005,Unilab
PI000000004603,SOLMUX DROPS 15ML,PCS,1,151998,13060400005,Unilab
PI000000004604,SOLMUX FRT SUSP 60ML,PCS,0,151969,13060400005,Unilab
PI2021000000351,SOLMUX FRT SUSP 60ML   10% OFF,PCS,1,171023,13060400005,Unilab
PI202000000082,SOLMUX FRT SUSP 60ML PROMO,PCK,1,167296,13060400005,Unilab
PI01082013227,SONIPHEN 50MG AMP 1ML,PCS,10,152583,13060400005,Unilab
PI000000004627,SONIPHEN 50MG CAP,CAP,30,153620,13060400005,Unilab
PI201800000079,SOREXIDINE GAR 120ML PHAREX,PCS,1,600024,13060400005,Unilab
PI201800000080,SOREXIDINE GAR 60ML PHAREX,PCS,1,600025,13060400005,Unilab
PI000000004645,STAFLOXIN   125MG SUSP 60ML,PCS,0,,13060400005,Unilab
PI000000004646,STAFLOXIN  250MG INJ,PCS,0,,13060400005,Unilab
PI000000004647,STAFLOXIN  500MG INJ,PCS,0,,13060400005,Unilab
PI000000004648,STAFLOXIN 250MG CAP,CAP,50,114295,13060400005,Unilab
PI000000004649,STAFLOXIN 500MG CAP,CAP,50,114305,13060400005,Unilab
PI000000004658,STANCEF INJ  500MG VL,PCS,1,,13060400005,Unilab
PI000000004657,STANCEF INJ 1GM VL,PCS,1,,13060400005,Unilab
PI000000004710,SULFUR OINT 15GM UHP,PCS,1,120840,13060400005,Unilab
PI000000004711,SULFUR OINT 30GM UHP,PCS,1,120841,13060400005,Unilab
PI000000004718,SUMAPEN  125MG SUSP 60ML,PCS,0,,13060400005,Unilab
PI000000004719,SUMAPEN  250MG SUSP 60ML,PCS,0,,13060400005,Unilab
PI000000004720,SUMAPEN 250MG CAP,CAP,100,141644,13060400005,Unilab
PI000000004721,SUMAPEN 500MG CAP,CAP,100,141645,13060400005,Unilab
PI2021000000394,SUPERGROW KIDS SYR 120ML UHP,PCS,1,170533,13060400005,Unilab
PI01082013301,SUPRACID 325MG TAB 100'S,PCK,1,155116,13060400005,Unilab
PI0106201307,SUPRACID 650MG TAB 100'S,PCK,1,155117,13060400005,Unilab
PI0112201502,SURELAX 17G SAC,PCS,7,155399,13060400005,Unilab
PI000000004728,SWISH ARC 35ML,PCS,0,,13060400005,Unilab
PI000000004734,SWISH ARCTIC CHILL SPRAY 10ML,PCS,0,4800135000526,13060400005,Unilab
PI2019000000367,SWISH ARCTIC CHILL SPRAY 10ML PRO,PCS,1,,13060400005,Unilab
PI000000004731,SWISH ARCTIC LIQ  60ML,PCS,0,,13060400005,Unilab
PI000000004732,SWISH ARCTIC LIQ 120ML,PCS,0,,13060400005,Unilab
PI20170000340,SWISH ARCTIC LIQ 120ML LESS 30% OFF,PCS,1,,13060400005,Unilab
PI000000004733,SWISH ARCTIC LIQ 250ML,PCS,0,,13060400005,Unilab
PI2021000000201,SWISH ARCTIC LIQ 250ML+PMINT 10ML,PCK,1,,13060400005,Unilab
PI2021000000356,SWISH ASEPTIC ORAL SPRY (A-CHILL)10ML,PCS,8,600319,13060400005,Unilab
PI000000004735,SWISH CHOCMINT  60ML,PCS,0,,13060400005,Unilab
PI000000005708,SWISH CHOCMINT 120ML,PCS,0,,13060400005,Unilab
PI000000005968,SWISH CHOCMINT 250ML,PCS,0,,13060400005,Unilab
PI000000004740,SWISH CINNAMON 35ML,PCS,0,,13060400005,Unilab
PI000000004737,SWISH CINNAMON BLAST  60ML,PCS,0,,13060400005,Unilab
PI000000004738,SWISH CINNAMON BLAST 120ML,PCS,0,,13060400005,Unilab
PI000000004739,SWISH CINNAMON BLAST 250ML,PCS,0,,13060400005,Unilab
PI0101201777,SWISH HONEY LMN  60ML,PCS,0,,13060400005,Unilab
PI0101201776,SWISH HONEY LMN 250ML,PCS,0,,13060400005,Unilab
PI000000004742,SWISH MANGOSTEEN MINT  60ML,PCS,0,,13060400005,Unilab
PI000000004743,SWISH MANGOSTEEN MINT 120ML,PCS,0,,13060400005,Unilab
PI000000004744,SWISH MANGOSTEEN MINT 250ML,PCS,0,,13060400005,Unilab
PI000000004745,SWISH MANGOSTIN 35ML,PCS,0,,13060400005,Unilab
PI0101202133,SWISH MULTIBENEFIT 250ML,PCS,0,,13060400005,Unilab
PI0101202134,SWISH MULTIBENEFIT 60ML,PCS,0,,13060400005,Unilab
PI000000004747,SWISH PEP+ARC 60ML FREE ORALCARE,PCS,0,,13060400005,Unilab
PI000000004752,SWISH PEPPERMINT  35ML,PCS,0,,13060400005,Unilab
PI000000004748,SWISH PEPPERMINT  60ML,PCS,0,,13060400005,Unilab
PI20170000337,SWISH PEPPERMINT  60ML LESS 50% OFF,PCS,1,,13060400005,Unilab
PI000000004749,SWISH PEPPERMINT 120ML,PCS,0,,13060400005,Unilab
PI20170000339,SWISH PEPPERMINT 120ML LESS 30% OFF,PCS,1,,13060400005,Unilab
PI2021000000200,SWISH PEPPERMINT 120ML+MOUTHWASH 10ML,PCK,1,,13060400005,Unilab
PI000000004750,SWISH PEPPERMINT 250ML,PCS,0,,13060400005,Unilab
PI2021000000202,SWISH PEPPERMINT 250ML+PMINT 10ML,PCK,1,,13060400005,Unilab
PI000000004751,SWISH PEPPERMINT SPRAY 10ML,PCS,0,4800135000557,13060400005,Unilab
PI2018000000136,TAMSULOSIN HCL 400MCG TAB PHAREX,TAB,30,600185,13060400005,Unilab
PI000000004792,TASCIT 10MEQ TAB,TAB,30,152448,13060400005,Unilab
PI0111201657,TASCIT 15MEQ TAB,TAB,100,156204,13060400005,Unilab
PI201900000044,TEMPRAZIN 5MG/5ML SYR 60ML,PCS,1,21163478,13060400005,Unilab
PI000000004848,TERBULIN 2.5MG TAB,PCS,0,,13060400005,Unilab
PI000000004849,TERBULIN SYR 60ML,PCS,1,,13060400005,Unilab
PI000000004855,TERGECEF  50MG SAC,PCS,0,,13060400005,Unilab
PI000000004856,TERGECEF  DROP 10ML,PCS,1,141187,13060400005,Unilab
PI000000004851,TERGECEF 100MG CAP,PCS,50,,13060400005,Unilab
PI000000004852,TERGECEF 100MG SUSP 30ML,PCS,1,141188,13060400005,Unilab
PI000000004853,TERGECEF 100MG SUSP 60ML,PCS,1,141189,13060400005,Unilab
PI000000004854,TERGECEF 200MG CAP,PCS,30,,13060400005,Unilab
PI0000000051082,TERGECEF OD 400MG CAP,PCS,30,,13060400005,Unilab
PI000000004891,THERABLOC  25MG TAB,TAB,60,115015,13060400005,Unilab
PI000000004891-S15,THERABLOC  25MG TAB 15'S,PCK,1,,13060400005,Unilab
PI000000004891-S30,THERABLOC  25MG TAB 30'S,PCK,1,,13060400005,Unilab
PI000000004892,THERABLOC  50MG TAB,TAB,60,115025,13060400005,Unilab
PI000000004892-S15,THERABLOC  50MG TAB 15'S,PCK,1,,13060400005,Unilab
PI000000004892-S20,THERABLOC  50MG TAB 30'S,PCK,1,,13060400005,Unilab
PI000000004893,THERABLOC 100MG TAB,TAB,60,115045,13060400005,Unilab
PI000000004893-S15,THERABLOC 100MG TAB 15'S,PCK,1,,13060400005,Unilab
PI000000004893-S20,THERABLOC 100MG TAB 30'S,PCK,1,,13060400005,Unilab
PI000000004906,TIKI TIKI PLUS DROPS 15ML,PCS,168,156807,13060400005,Unilab
PI000000004907,TIKI TIKI PLUS DROPS 30ML,PCS,120,156808,13060400005,Unilab
PI000000004908,TIKI TIKI STAR SYR  60ML,PCS,144,,13060400005,Unilab
PI000000004909,TIKI TIKI STAR SYR 120ML,PCS,72,,13060400005,Unilab
PI0103201606,TIKI TIKI STAR SYR 120ML PRO,PCS,0,,13060400005,Unilab
PI2018000000439,TRIMIC 500MG/100MG VAG SUP,PCS,14,162493,13060400005,Unilab
PI000000005013,TRIMYCIN H OINT 5GM,PCS,1,,13060400005,Unilab
PI000000005014,TRIMYCIN PLN OINT  5GM,PCS,1,,13060400005,Unilab
PI000000005015,TRIMYCIN PLN OINT 10GM,PCS,1,,13060400005,Unilab
PI000000005017,TRIOFIX TAB,PCS,0,,13060400005,Unilab
PI0101202033,TRISOPURE BABYWASH 170ML,PCS,1,156217,13060400005,Unilab
PI0101202034,TRISOPURE BABYWASH 400ML,PCS,0,156209,13060400005,Unilab
PI20170000258,TRISOPURE BABYWASH 60ML,PCS,1,157132,13060400005,Unilab
PI000000005020,TRITAB,TAB,100,141651,13060400005,Unilab
PI000000005027,TRIZOLE SUSP 30ML,PCS,1,,13060400005,Unilab
PI000000005028,TRIZOLE SUSP 60ML,PCS,1,,13060400005,Unilab
PI000000005031,TROMBOCIL  50MG TAB,TAB,100,140427,13060400005,Unilab
PI000000005031-S15,TROMBOCIL  50MG TAB 15'S,PCK,1,,13060400005,Unilab
PI000000005031-S30,TROMBOCIL  50MG TAB 30'S,PCK,1,,13060400005,Unilab
PI000000005032,TROMBOCIL 100MG TAB,TAB,100,140428,13060400005,Unilab
PI000000005032-S15,TROMBOCIL 100MG TAB 15'S,PCK,1,,13060400005,Unilab
PI000000005032-S30,TROMBOCIL 100MG TAB 30'S,PCK,1,,13060400005,Unilab
PI20170000245,TUSERAN CAP 4'S,CAP,0,157289,13060400005,Unilab
PI01122013006,TUSERAN CAP 4+1,CAP,25,,13060400005,Unilab
PI000000005042,TUSERAN CAP 5+1,PCK,25,,13060400005,Unilab
PI000000005043,TUSERAN FRT REF CAP,CAP,100,157209,13060400005,Unilab
PI20170000211,TUSERAN NIGHT 12.5MG/12.5MG SYR 60ML,PCS,1,157247,13060400005,Unilab
PI20170000388,UHP BRONCHO CAP 500MG,CAP,100,157646,13060400005,Unilab
PI201900000091,UHP BRONCHO CAP 500MG 8+2 PRO,PCK,1,,13060400005,Unilab
PI20170000389,UHP CEETAB PREM 568.18MG CAP,CAP,100,,13060400005,Unilab
PI20170000390,UHP FERSULFATE PLUS 300MG/250MCG TAB,TAB,100,,13060400005,Unilab
PI20170000391,UHP FEVERTAB 500MG TAB,TAB,100,,13060400005,Unilab
PI2019000000134,UHP FEVERTAB 500MG TAB 8+2 PRO,PCK,0,,13060400005,Unilab
PI000000005061,ULTRAMOX 1000MG TAB,PCS,0,,13060400005,Unilab
PI000000005062,ULTRAMOX 500MG SUSP 60ML,PCS,1,,13060400005,Unilab
PI000000005063,ULTRAMOX VL 1.5GM 15ML,PCS,0,,13060400005,Unilab
PI000000005064,ULTRAMOX VL 750MG 10ML,PCS,0,,13060400005,Unilab
PI000000005067,ULTRAXIME  20MG DROP 10ML,PCS,0,,13060400005,Unilab
PI000000005068,ULTRAXIME 100MG SUSP 30ML,PCS,0,,13060400005,Unilab
PI000000005069,ULTRAXIME 100MG SUSP 60ML,PCS,0,,13060400005,Unilab
PI0101201742,URINORM 40MG TAB,TAB,30,,13060400005,Unilab
PI0101201742-S15,URINORM 40MG TAB  15'S,PCK,1,,13060400005,Unilab
PI0101201742-S30,URINORM 40MG TAB  30'S,PCK,1,,13060400005,Unilab
PI0101201743,URINORM 80MG TAB,TAB,30,,13060400005,Unilab
PI0101201743-S15,URINORM 80MG TAB  15'S,PCK,1,,13060400005,Unilab
PI0101201743-S30,URINORM 80MG TAB  30'S,PCK,1,,13060400005,Unilab
PI0111201651,VALPROS 400MG VIAL,PCS,1,,13060400005,Unilab
PI000000005104,VALPROS 500MG CR TAB,TAB,30,153201,13060400005,Unilab
PI2019000000302,VALPROS PEDIA 200MG/5ML SYR 100ML,PCS,1,156538,13060400005,Unilab
PI000000005120,VANEULAR TAB,TAB,100,140053,13060400005,Unilab
PI000000005124,VASCOR  5MG TAB,TAB,100,155567,13060400005,Unilab
PI000000005125,VASCOR 10MG TAB,TAB,100,155573,13060400005,Unilab
PI000000005126,VASCORIDE 10MG TAB,TAB,50,117185,13060400005,Unilab
PI000000005165,VERSANT XR  5MG TAB,TAB,100,154785,13060400005,Unilab
PI0101201727,VERSANT XR 10MG TAB,TAB,100,154470,13060400005,Unilab
PI000000005174,VESTAR 35MG TAB,TAB,60,140336,13060400005,Unilab
PI000000005174-S15,VESTAR 35MG TAB  15'S,PCK,1,,13060400005,Unilab
PI000000005174-S30,VESTAR 35MG TAB  30'S,PCK,1,,13060400005,Unilab
PI000000005188,VIDASTAT 10MG TAB,TAB,30,,13060400005,Unilab
PI000000005189,VIDASTAT 20MG TAB,TAB,100,154574,13060400005,Unilab
PI000000005189-S15,VIDASTAT 20MG TAB  15'S,PCK,1,,13060400005,Unilab
PI000000005189-S30,VIDASTAT 20MG TAB  30'S,PCK,1,,13060400005,Unilab
PI000000005190,VIDASTAT 40MG TAB,TAB,30,154528,13060400005,Unilab
PI000000005190-S15,VIDASTAT 40MG TAB  15'S,PCK,1,,13060400005,Unilab
PI000000005190-S30,VIDASTAT 40MG TAB  30'S,PCK,1,,13060400005,Unilab
PI000000005191,VIDASTAT 80MG TAB,TAB,30,,13060400005,Unilab
PI0101201555,VIGOR ACE CAP 30'S,CAP,1,117853,13060400005,Unilab
PI000000005200,VIGOR ACE CAP W/OUT FOIL,CAP,75,117855,13060400005,Unilab
PI202100000074,VIGOR ACE SG CAP IN FOIL,CAP,100,168296,13060400005,Unilab
PI000000005230,VITAMIN B1 6 12 TAB PHAREX,TAB,500,600059,13060400005,Unilab
PI2021000000355,VITAMIN D3 800IU CAP PHAREX,CAP,30,600272,13060400005,Unilab
PI000000005232,VITAMIN E 400IU CAP PHAREX,CAP,30,600166,13060400005,Unilab
PI2021000000250,VITAMIN E 400IU CAP PHAREX 9+1,PCK,12,600269,13060400005,Unilab
PI000000005273,WHITFIELD OINT 15GM UHP,PCS,0,,13060400005,Unilab
PI2018000000351,XCLOT 1MG TAB,TAB,30,157398,13060400005,Unilab
PI201800000082,XCLOT 2.5MG TAB,TAB,30,157397,13060400005,Unilab
PI201800000083,XCLOT 5MG TAB,TAB,30,157396,13060400005,Unilab
PI000000005318,XELENT  250MG CAP,PCS,0,,13060400005,Unilab
PI000000005319,XELENT  500MG CAP,CAP,30,140977,13060400005,Unilab
PI000000005320,XELENT 125MG SUSP  60ML,PCS,1,140978,13060400005,Unilab
PI000000005321,XELENT 125MG SUSP 105ML,PCS,1,140979,13060400005,Unilab
PI000000005322,XELENT 250MG SUSP  60ML,PCS,1,140980,13060400005,Unilab
PI000000005323,XELENT 250MG SUSP 105ML,PCS,0,140981,13060400005,Unilab
PI000000005324,XELENT DRP 20ML,PCS,1,140982,13060400005,Unilab
PI000000005409,ZEFRAL 100MG CAP,PCS,0,,13060400005,Unilab
PI000000005410,ZEFRAL 100MG SUSP 30ML,PCS,0,,13060400005,Unilab
PI000000005411,ZEFRAL 100MG SUSP 60ML,PCS,0,,13060400005,Unilab
PI000000005412,ZEFRAL 200MG CAP,PCS,0,,13060400005,Unilab
PI000000005413,ZEFRAL DROP 10ML,PCS,1,,13060400005,Unilab
PI000000005419,ZEGEN 250MG TAB,PCS,100,,13060400005,Unilab
PI000000005420,ZEGEN 500MG TAB,TAB,60,153571,13060400005,Unilab
PI000000005421,ZEGEN 750MG VL,PCS,1,141631,13060400005,Unilab
PI000000005429,ZENITH 200MG/5ML SOL 20ML,PCS,1,153092,13060400005,Unilab
PI000000005430,ZENITH 500MG TAB,PCS,30,,13060400005,Unilab
PI000000005434,ZEPTRIGEN IV 1GM,PCS,10,,13060400005,Unilab
PI000000005435,ZEPTRIGEN IV 250GM 2.5ML,PCS,0,,13060400005,Unilab
PI000000005436,ZEPTRIGEN IV 500GM,PCS,10,,13060400005,Unilab
PI000000005455,ZINAPLEX SUSP 60ML,PCS,0,,13060400005,Unilab
PI000000005456,ZINAPLEX SYR 120ML,PCS,0,,13060400005,Unilab
PI000000005457,ZINC OXIDE 200MG OINT 30GM,PCS,0,,13060400005,Unilab
PI000000005497,ZOLDEM 10MG TAB,TAB,30,140303,13060400005,Unilab
PI000000005559,ZYTRIM 10MG CAP,PCS,0,,13060400005,Unilab
PI000000005560,ZYTRIM 15MG CAP,PCS,0,,13060400005,Unilab
